,bigairspace,airspace,block,wkt,lowerlevel,upperlevel
2435,Airspace_LECPDWO_411,Airspace_LECPDW2_411,Airblock_LECPDW2_820LE,"POLYGON ((2.36388888888889 39.1988888888889, 2.36388888888889 39.5022222222222, 2.88055555555556 39.5022222222222, 2.88055555555556 39.1988888888889, 2.36388888888889 39.1988888888889))",0.0,2286.0
2434,Airspace_LECPAPTA_411,Airspace_LECPDW2_411,Airblock_LECPDW2_820LE,"POLYGON ((2.36388888888889 39.1988888888889, 2.36388888888889 39.5022222222222, 2.88055555555556 39.5022222222222, 2.88055555555556 39.1988888888889, 2.36388888888889 39.1988888888889))",0.0,2286.0
2438,Airspace_LECPF2X_411,Airspace_LECPDW2_411,Airblock_LECPDW2_820LE,"POLYGON ((2.36388888888889 39.1988888888889, 2.36388888888889 39.5022222222222, 2.88055555555556 39.5022222222222, 2.88055555555556 39.1988888888889, 2.36388888888889 39.1988888888889))",0.0,2286.0
2432,Airspace_LECPAPO_411,Airspace_LECPDW2_411,Airblock_LECPDW2_820LE,"POLYGON ((2.36388888888889 39.1988888888889, 2.36388888888889 39.5022222222222, 2.88055555555556 39.5022222222222, 2.88055555555556 39.1988888888889, 2.36388888888889 39.1988888888889))",0.0,2286.0
2431,Airspace_LECPAPI_411,Airspace_LECPDW2_411,Airblock_LECPDW2_820LE,"POLYGON ((2.36388888888889 39.1988888888889, 2.36388888888889 39.5022222222222, 2.88055555555556 39.5022222222222, 2.88055555555556 39.1988888888889, 2.36388888888889 39.1988888888889))",0.0,2286.0
2430,Airspace_LECPALL_411,Airspace_LECPDW2_411,Airblock_LECPDW2_820LE,"POLYGON ((2.36388888888889 39.1988888888889, 2.36388888888889 39.5022222222222, 2.88055555555556 39.5022222222222, 2.88055555555556 39.1988888888889, 2.36388888888889 39.1988888888889))",0.0,2286.0
2429,Airspace_LECP12O_411,Airspace_LECPDW2_411,Airblock_LECPDW2_820LE,"POLYGON ((2.36388888888889 39.1988888888889, 2.36388888888889 39.5022222222222, 2.88055555555556 39.5022222222222, 2.88055555555556 39.1988888888889, 2.36388888888889 39.1988888888889))",0.0,2286.0
2428,Airspace_LECPCTA_411,Airspace_LECPDW2_411,Airblock_LECPDW2_820LE,"POLYGON ((2.36388888888889 39.1988888888889, 2.36388888888889 39.5022222222222, 2.88055555555556 39.5022222222222, 2.88055555555556 39.1988888888889, 2.36388888888889 39.1988888888889))",0.0,2286.0
2433,Airspace_LECPAPR_411,Airspace_LECPDW2_411,Airblock_LECPDW2_820LE,"POLYGON ((2.36388888888889 39.1988888888889, 2.36388888888889 39.5022222222222, 2.88055555555556 39.5022222222222, 2.88055555555556 39.1988888888889, 2.36388888888889 39.1988888888889))",0.0,2286.0
2453,Airspace_LETOT_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2452,Airspace_LECPL2E_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2451,Airspace_LECPF2X_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2450,Airspace_LECPF12_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2449,Airspace_LECPDWX_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2448,Airspace_LECPDWO_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2445,Airspace_LECPAPO_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2446,Airspace_LECPAPR_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2444,Airspace_LECPAPI_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2443,Airspace_LECPALL_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2442,Airspace_LECP12O_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2441,Airspace_LECPCTA_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2447,Airspace_LECPAPTA_411,Airspace_LECPDW2_411,Airblock_LECPDW2_821LE,"POLYGON ((2.51861111111111 39.1697222222222, 2.51861111111111 39.4466666666667, 2.91083333333333 39.4466666666667, 2.91083333333333 39.1697222222222, 2.51861111111111 39.1697222222222))",0.0,3810.0
2463,Airspace_LECPF12_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2464,Airspace_LECPF2X_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2462,Airspace_LECPDWX_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2465,Airspace_LECPL2E_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2466,Airspace_LETOT_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2461,Airspace_LECPDWO_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2455,Airspace_LECP12O_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2459,Airspace_LECPAPR_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2458,Airspace_LECPAPO_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2457,Airspace_LECPAPI_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2456,Airspace_LECPALL_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2454,Airspace_LECPCTA_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2460,Airspace_LECPAPTA_411,Airspace_LECPDW2_411,Airblock_LECPDW2_822LE,"POLYGON ((2.28083333333333 39.2805555555556, 2.28083333333333 39.4869444444444, 2.70833333333333 39.4869444444444, 2.70833333333333 39.2805555555556, 2.28083333333333 39.2805555555556))",1066.8,2286.0
2480,Airspace_LETOT_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2479,Airspace_LECPRUT_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2478,Airspace_LECPPXX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2477,Airspace_LECPPOX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2476,Airspace_LECPPMX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2475,Airspace_LECPPMO_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2474,Airspace_LECPGOX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2472,Airspace_LECPGMX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2471,Airspace_LECPGIX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2470,Airspace_LECPGIO_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2469,Airspace_LECPGIM_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2468,Airspace_LECPALL_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2467,Airspace_LECPCTA_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2473,Airspace_LECPGOM_411,Airspace_LECPGXX_411,Airblock_LECPGXX_802LE,"POLYGON ((2.86138888888889 39.6636111111111, 2.86138888888889 39.8955555555556, 3.25388888888889 39.8955555555556, 3.25388888888889 39.6636111111111, 2.86138888888889 39.6636111111111))",6248.400000000001,7467.6
2489,Airspace_LECPPMO_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2494,Airspace_LETOT_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2493,Airspace_LECPRUT_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2492,Airspace_LECPPXX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2491,Airspace_LECPPOX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2490,Airspace_LECPPMX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2488,Airspace_LECPGOX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2481,Airspace_LECPCTA_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2486,Airspace_LECPGMX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2485,Airspace_LECPGIX_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2484,Airspace_LECPGIO_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
2483,Airspace_LECPGIM_411,Airspace_LECPGXX_411,Airblock_LECPGXX_803LE,"POLYGON ((2.42944444444444 39.6833333333333, 2.42944444444444 39.8736111111111, 2.86138888888889 39.8736111111111, 2.86138888888889 39.6833333333333, 2.42944444444444 39.6833333333333))",5029.2,7467.6
